id,text,timestamp_ms,user_followers_count,user_friends_count,user_location,user_screen_name,tempo,data,user_retweeted
1109349090817699840,Hoje é dia de fazer o corre da cemig e da internet,1553324408617,28,16,fundo do poço,FeelingSADeath,2019-03-23 07:00:08.617000-03:00,2019-03-23,
1109349371211063296,A Cemig era a empresa envolvida ,1553324475468,0,0,"Belo Horizonte, Brasil",araujo_helberth,2019-03-23 07:01:15.468000-03:00,2019-03-23,
1109362877394235392,guilhermepiu Ninguém nunca questinou pq a CEMIG bancava um menino na F2Muita coincidência né,1553327695593,6588,7220,"Bananolandia,Br",sergioferrarez,2019-03-23 07:54:55.593000-03:00,2019-03-23,
1109394714887897088,Vai dar piques de energia na casa da sua mãe Cemig seu lixo e empresa ,1553335286243,85,138,,Popstarfaking,2019-03-23 10:01:26.243000-03:00,2019-03-23,
1109397687177228288,RT jornalhojeemdia Cemig pagou R 990 mil por 3 anos de camarote no Independência no Mineirão preço seria R 390 mil,1553335994892,680,466,,RoneyCezario,2019-03-23 10:13:14.892000-03:00,2019-03-23,jornalhojeemdia
1109403309146849280,É um absurdo o que a esquerda fazia com nosso estado Ainda bem que temos o Zema agora,1553337335274,723,1516,"Belo Horizonte.,Brasil",charlesbresser,2019-03-23 10:35:35.274000-03:00,2019-03-23,
1109405294092828672,LaizaGalvao Meu DeusMas tem como entrar com processo de ressarcimento na Cemigdemora é chato mas consegue,1553337808522,166,1100,"Perdigão, Brasil",WClaytton,2019-03-23 10:43:28.522000-03:00,2019-03-23,
1109408042225934337,doramelhem Desliga esse chuveiro Tá achando que eu sou sócio da CEMIG,1553338463728,63,62,"Belo Horizonte, Brazil",_pedroloppes,2019-03-23 10:54:23.728000-03:00,2019-03-23,
1109413563414839296,CEMIG infestada de petistas e sindicalistas Tá explicado,1553339780082,2417,2640,Cidade do #GALO,Frank_Black13,2019-03-23 11:16:20.082000-03:00,2019-03-23,
1109432226423410690,Cemig pagou R 990 mil por 3 anos de camarote no Independência no Mineirão preço seria R 390 mil ,1553344229690,183,1336,"Mogi das Cruzes, Brasil",diogodionizio,2019-03-23 12:30:29.690000-03:00,2019-03-23,
1109436150996000774,kd a energia cemig,1553345165381,7,16,,bucasssia,2019-03-23 12:46:05.381000-03:00,2019-03-23,
1109438872222609408,Alexandre acho que vc está sendo inocente Mas na minha opinião só cancelou pq o atlético não vai jogar mais no ,1553345814172,742,1376,Belo Horizonte,osmarRjunior,2019-03-23 12:56:54.172000-03:00,2019-03-23,
1109441293938241536,RT oalexsimoes O cancelamento há apenas uma semana não apaga a necessidade de explicações Muito estranho Pelo menos o atual govern,1553346391554,5367,5484,BH,SaRonilson,2019-03-23 13:06:31.554000-03:00,2019-03-23,oalexsimoes
1109445757264908288,Cemig pagou R 990 mil por 3 anos de camarote no Independência no Mineirão valor seria R 390 mil ,1553347455694,4381,144,MINAS GERAIS / BRASIL,cidadeBH,2019-03-23 13:24:15.694000-03:00,2019-03-23,
1109447591161458694,De acordo com a Cemig o contrato foi cancelado no dia 14 de março,1553347892929,6578,2432,MG,SeteLagoas,2019-03-23 13:31:32.929000-03:00,2019-03-23,
1109448037330505730,cemig cadê a energia minha linda,1553347999304,1001,462,"Patos de Minas, Brasil",arrasadissima,2019-03-23 13:33:19.304000-03:00,2019-03-23,
1109448408287326209,A pedidosBom dia nós aqui do bairro Jardim Itália II estamos tendo problemas com a Cemig a duas semanas todos ,1553348087747,128,112,,folhauberaba,2019-03-23 13:34:47.747000-03:00,2019-03-23,
1109451986758443008,RT jornalhojeemdia Cemig pagou R 990 mil por 3 anos de camarote no Independência no Mineirão preço seria R 390 mil,1553348940921,174,265,Brasil - BH - MG,EriMatematico,2019-03-23 13:49:00.921000-03:00,2019-03-23,jornalhojeemdia
1109454481912221696,RT ErikThauan Cemig vacaio viu de cedo a energia volto agr,1553349535812,34,79,,Camilete0,2019-03-23 13:58:55.812000-03:00,2019-03-23,Erik_Thauan
1109454865548361736,Caso veja fios elétricos caídos sobre um veículo não se aproxime se estiver dentro dele evite sairCaso seja ne ,1553349627278,21615,5018,Minas Gerais,cemig_energia,2019-03-23 14:00:27.278000-03:00,2019-03-23,
1109456513221971968,Cemig pagou R 990 mil por 3 anos de camarote no Independência no Mineirão preço seria R 390 mil ,1553350020114,201,790,"Vila Velha, Brasil",SalgueiroHeldo,2019-03-23 14:07:00.114000-03:00,2019-03-23,
1109456779359019008,RT SalgueiroHeldo Cemig pagou R 990 mil por 3 anos de camarote no Independência no Mineirão preço seria R 390 mil ,1553350083566,5520,6041,"Brasilia, DF, Brazil",jaugcord,2019-03-23 14:08:03.566000-03:00,2019-03-23,SalgueiroHeldo
1109460001645563905, Renova Energia dispara 37 com Cemig GT aprovando compra de ações da companhia ,1553350851819,410,1122,"Rio de Janeiro, Brasil ",Randall11327498,2019-03-23 14:20:51.819000-03:00,2019-03-23,
1109461769930579969,Onde tem PT e pilantrel tem falcatruas Pegue sua conta de energia elétrica e com ela mão leia esta notícia,1553351273411,12809,5123,Brasil,GeraldodeMorais,2019-03-23 14:27:53.411000-03:00,2019-03-23,
1109462254934740992,RT GeraldodeMorais Onde tem PT e pilantrel tem falcatruas Pegue sua conta de energia elétrica e com ela mão leia esta notíciahttps,1553351389045,653,460,,PetterleSarinha,2019-03-23 14:29:49.045000-03:00,2019-03-23,GeraldodeMorais
1109462650684170241,RT oalexsimoes O cancelamento há apenas uma semana não apaga a necessidade de explicações Muito estranho Pelo menos o atual govern,1553351483399,1215,2402,Fechado com Cruzeiro!!!!,flaviogera,2019-03-23 14:31:23.399000-03:00,2019-03-23,oalexsimoes
1109463397307944961,RT GeraldodeMorais Onde tem PT e pilantrel tem falcatruas Pegue sua conta de energia elétrica e com ela mão leia esta notíciahttps,1553351661408,614,1356,,KingAntunes,2019-03-23 14:34:21.408000-03:00,2019-03-23,GeraldodeMorais
1109465766997491712,PILANTREL DEVE SABER PQ ,1553352226386,559,1726,Ponte Nova/MG   Brasil,Quatrini,2019-03-23 14:43:46.386000-03:00,2019-03-23,
1109475046312067073,RT GeraldodeMorais Onde tem PT e pilantrel tem falcatruas Pegue sua conta de energia elétrica e com ela mão leia esta notíciahttps,1553354438747,230,558,"Florianópolis, Brasil",FaracoPaulo,2019-03-23 15:20:38.747000-03:00,2019-03-23,GeraldodeMorais
1109478995760988162,Cemig pagou R 990 mil por 3 anos de camarote no Independência no Mineirão valor seria R 390 mil ,1553355380369,344,27,,minas1noticias,2019-03-23 15:36:20.369000-03:00,2019-03-23,
1109481471105003521,RT cemigenergia Caso veja fios elétricos caídos sobre um veículo não se aproxime se estiver dentro dele evite sairCaso seja necessá,1553355970537,394,343,"Minas Brasil, Belo Horizonte",Casrenato,2019-03-23 15:46:10.537000-03:00,2019-03-23,cemig_energia
1109486683190423553,Pelo aluguel por três anos de um camarote do Estádio Independência no Horto na região Leste de Belo Horizonte ,1553357213195,144154,633,Belo Horizonte,jornalhojeemdia,2019-03-23 16:06:53.195000-03:00,2019-03-23,
1109487288050954241,Enquanto isto no SUS mineiro falta até esparadrapoé preciso moralizarmos a gestão dos recursos públicosMJ,1553357357405,623,663,"Taubaté, São Paulo, Brasil",MiguelJac1,2019-03-23 16:09:17.405000-03:00,2019-03-23,
1109487464819974146,RT jornalhojeemdia Pelo aluguel por três anos de um camarote do Estádio Independência no Horto na região Leste de Belo Horizonte a C,1553357399550,99,748,"Ipatinga, Brasil",mauriliosique10,2019-03-23 16:09:59.550000-03:00,2019-03-23,jornalhojeemdia
1109488322961948673,Kaxassasturn tá explicado pq o andremnt vai em todo jogo do Galo ,1553357604147,103,510,,ramaralramos,2019-03-23 16:13:24.147000-03:00,2019-03-23,
1109491331230035968,RT cemigenergia Caso veja fios elétricos caídos sobre um veículo não se aproxime se estiver dentro dele evite sairCaso seja necessá,1553358321374,15,63,,ELCIOELOI,2019-03-23 16:25:21.374000-03:00,2019-03-23,cemig_energia
1109494136988729344,RT jornalhojeemdia Pelo aluguel por três anos de um camarote do Estádio Independência no Horto na região Leste de Belo Horizonte a C,1553358990319,301,383,,sdm6x1,2019-03-23 16:36:30.319000-03:00,2019-03-23,jornalhojeemdia
1109497040139153409,Mais corrupção  mais sujeira,1553359682484,490,1223,"Belo Horizonte, Brasil",kauaguilar,2019-03-23 16:48:02.484000-03:00,2019-03-23,
1109500064228167681,RT jornalhojeemdia Pelo aluguel por três anos de um camarote do Estádio Independência no Horto na região Leste de Belo Horizonte a C,1553360403483,119,1555,"Barbacena, Minas Gerais ",rafaejana_f,2019-03-23 17:00:03.483000-03:00,2019-03-23,jornalhojeemdia
1109504650309500929,eliaseguimaraes Cemig tem que ser privatizada Nosso dinheiro jogado no ralo ,1553361496890,2918,1956,,Cruzeirotwitta,2019-03-23 17:18:16.890000-03:00,2019-03-23,
1109507363508236289,jornalhojeemdia A CEMIG e demais presas de energia sao uma caixa preta Tiraram delas a obrigatoriedade de manuten ,1553362143767,18,65,"Belo Horizonte, Brazil",Eduardo_hsa,2019-03-23 17:29:03.767000-03:00,2019-03-23,
1109511045951995904,Agora tenho que esperar carregar tudo de novo parabéns cemig,1553363021730,1990,1694,"Ouro Preto, Brasil",Nayaraffc,2019-03-23 17:43:41.730000-03:00,2019-03-23,
1109523123387420673,RT jornalhojeemdia Pelo aluguel por três anos de um camarote do Estádio Independência no Horto na região Leste de Belo Horizonte a C,1553365901215,500,1887,"Belo Horizonte, Brasil",madureirax,2019-03-23 18:31:41.215000-03:00,2019-03-23,jornalhojeemdia
1109524252439560197,Atacadistas e varejistasdonos depostos de combustíveisCEMIG eCopasa praticam os preços que queremcadê á fiscal ,1553366170402,1844,2030,"Ibirité, Minas Gerais",ivair_campos,2019-03-23 18:36:10.402000-03:00,2019-03-23,
1109531083744464896,RT jornalhojeemdia Pelo aluguel por três anos de um camarote do Estádio Independência no Horto na região Leste de Belo Horizonte a C,1553367799112,27,258,Belo Horizonte,cariocasaotomaz,2019-03-23 19:03:19.112000-03:00,2019-03-23,jornalhojeemdia
1109533982138552320,Quando eu subo nessa cemig as muie até assusta que ngm me vê nesse lugar mais,1553368490143,118,80,,LuFernandas2,2019-03-23 19:14:50.143000-03:00,2019-03-23,
1109537379403120641,eu só queria que a luz voltasse é pedir mt cemig,1553369300114,284,235,"MG, Brasil",victoriasbrand,2019-03-23 19:28:20.114000-03:00,2019-03-23,
1109564188907720709,Cemig divulga edital para venda de imóveis em Minas Gerais e Goiás ,1553375691998,125,579,"Uberlândia, Brasil",alo_uberlandia,2019-03-23 21:14:51.998000-03:00,2019-03-23,
1109564999972868096,Tem um poste pegando fogo na esquina em frente de casa Vamos ver se a Cemig é rápida,1553375885371,46,115,,Pedro_Nicola,2019-03-23 21:18:05.371000-03:00,2019-03-23,
1109578267252666369,RT jornalhojeemdia Pelo aluguel por três anos de um camarote do Estádio Independência no Horto na região Leste de Belo Horizonte a C,1553379048537,75,180,,adilsonmelobh,2019-03-23 22:10:48.537000-03:00,2019-03-23,jornalhojeemdia
1109579474125930497,RT jornalhojeemdia Pelo aluguel por três anos de um camarote do Estádio Independência no Horto na região Leste de Belo Horizonte a C,1553379336278,8011,8804,Sete Lagoas MG,jjgonzaga,2019-03-23 22:15:36.278000-03:00,2019-03-23,jornalhojeemdia
1109583201201278977,Só de raiva dessa cemig que cortou minha luz justo no final de semana vou pegar o dinheiro e vou pra Rave E pagar ,1553380224882,226,181,Belo Horizonte ,luizammaias,2019-03-23 22:30:24.882000-03:00,2019-03-23,
1109589943528112128,guilhermepiu EuclidesFla Vai saber se o diretor da Cemig e cruzeiro Rs,1553381832378,68,441,no caminho para Dubai ,fifo_bp,2019-03-23 22:57:12.378000-03:00,2019-03-23,
1109607202250203136,RomeuZema E cemig vende quando,1553385947178,50,140,"Belo Horizonte, Brasil",matsilv33,2019-03-24 00:05:47.178000-03:00,2019-03-24,
1109607661484630016,matsilv33 RomeuZema E depois que vender a Cemig vendera o que E depois que vender tudo vc vai dar seus bens pa ,1553386056668,305,608,,Linapat44,2019-03-24 00:07:36.668000-03:00,2019-03-24,
1109608878986141702,RomeuZema Aproveita e venda a CEMIG,1553386346943,332,390,"Brasília, Brasil",AssisMarinhodf,2019-03-24 00:12:26.943000-03:00,2019-03-24,
1109610751126315008,RomeuZema Sobre a Cemig e seus gastos com camarote e não sabemos mais quanto desperdício vamos ver as contas,1553386793296,14,99,,TmT81997788,2019-03-24 00:19:53.296000-03:00,2019-03-24,
1109627717526437889,RT jornalhojeemdia Pelo aluguel por três anos de um camarote do Estádio Independência no Horto na região Leste de Belo Horizonte a C,1553390838401,272,73,BH,marilumgon,2019-03-24 01:27:18.401000-03:00,2019-03-24,jornalhojeemdia
1109629597719674880,RT oalexsimoes O cancelamento há apenas uma semana não apaga a necessidade de explicações Muito estranho Pelo menos o atual govern,1553391286674,4510,4544,,75d24bac37fb4c0,2019-03-24 01:34:46.674000-03:00,2019-03-24,oalexsimoes
1109632552657174528,ele tá c uma jaqueta da cemig,1553391991186,249,159,,ulha_j,2019-03-24 01:46:31.186000-03:00,2019-03-24,
1109636614404390914,Cemig divulga edital para venda de imóveis em MG e Goiás incluindo terrenos Nepomuceno e Itutinga ,1553392959582,2099,1,,jlavras,2019-03-24 02:02:39.582000-03:00,2019-03-24,
1109638129034633217,RomeuZema Privatizações que é bom nada A mamata da Cemig e Copasa pelo jeito continuará,1553393320698,8,95,Belo Horizonte/MG,jamoreirabh,2019-03-24 02:08:40.698000-03:00,2019-03-24,
1109648722244390912,RomeuZema Privatiza Cemig,1553395846316,346,202,,LigaProraceF1,2019-03-24 02:50:46.316000-03:00,2019-03-24,
1109654549789376513,danielqueiroz04 cemig tomou preju,1553397235711,234,231,"Juiz de Fora, Minas Gerais",nick092140,2019-03-24 03:13:55.711000-03:00,2019-03-24,
1109658593735905281,RomeuZema Parabéns governador e vamo privatizar logo a CEMIG pq eu tô comprado nela valeuuu ,1553398199863,2410,2521,,eloiaragao,2019-03-24 03:29:59.863000-03:00,2019-03-24,
1109672919947448320,jamoreirabh RomeuZema Ele já vai entregar a principal proposta de todo o governo dele agora em abril e nela incl ,1553401615498,18,47,,CauaGaldino5,2019-03-24 04:26:55.498000-03:00,2019-03-24,
1109709076039118848,Cemig pagou R 990 mil por 3 anos de camarote no Independência no Mineirão valor seria R 390 mil ,1553410235782,27,258,Belo Horizonte,cariocasaotomaz,2019-03-24 06:50:35.782000-03:00,2019-03-24,
1109737412685647872,RT LigaProraceF1 RomeuZema Privatiza Cemig,1553416991765,5164,4212,BRASIL ,sergiaugusto,2019-03-24 08:43:11.765000-03:00,2019-03-24,LigaProraceF1
1109737432872824834,RT AssisMarinhodf RomeuZema Aproveita e venda a CEMIG,1553416996578,5164,4212,BRASIL ,sergiaugusto,2019-03-24 08:43:16.578000-03:00,2019-03-24,AssisMarinhodf
1109765863811571712,RT AssisMarinhodf RomeuZema Aproveita e venda a CEMIG,1553423775042,102,403,,mordoceng,2019-03-24 10:36:15.042000-03:00,2019-03-24,AssisMarinhodf
1109767045560877058,RomeuZema Parabéns Venda tudo Aguardando a venda da Cemig,1553424056793,681,1201,,alexhpf,2019-03-24 10:40:56.793000-03:00,2019-03-24,
1109768645297741825,RomeuZema Privatiza a CEMIGRomeuZema,1553424438200,908,1244,Alfenas,reginahelena11,2019-03-24 10:47:18.200000-03:00,2019-03-24,
1109770426698399744,RomeuZema Parabéns Governador Certíssimo Sugiro Privatizar Copasa e Cemig Livrese dos elefantes Brancos  Invi ,1553424862919,2417,4343,"Minas Gerais, Brasil",BethPrado4,2019-03-24 10:54:22.919000-03:00,2019-03-24,
1109784646420701184,RT CauaGaldino5 jamoreirabh RomeuZema Ele já vai entregar a principal proposta de todo o governo dele agora em abril e nela inclui Re,1553428253165,1314,1185,,D4NI3LS4L35,2019-03-24 11:50:53.165000-03:00,2019-03-24,CauaGaldino5
1109792204090982400,vende a Cemig ae rapidão pra eu ver uma coisa,1553430055054,63,186,"Uberlândia, Brasil",joopedro00000,2019-03-24 12:20:55.054000-03:00,2019-03-24,
1109795486175776768,RT joopedro00000 vende a Cemig ae rapidão pra eu ver uma coisa ,1553430837564,335,475,"Uberlândia, Brasil",therealgustavin,2019-03-24 12:33:57.564000-03:00,2019-03-24,joopedro00000
1109795769928900609,OGloboPolitica O Zema se descolou foi do partidonovo30 ao cancelar a privatizaçao da Cemig,1553430905216,53,133,,MarcioWalckiers,2019-03-24 12:35:05.216000-03:00,2019-03-24,
1109802639435407360,Cemig pagou R 990 mil por 3 anos de camarote no Independência no Mineirão valor seria R 390 mil ,1553432543034,76,99,Brasil,lgot900,2019-03-24 13:02:23.034000-03:00,2019-03-24,
1109813226043293699,cemig ta te tiraçao hj,1553435067078,69,293,"Minas Gerais, Brasil",livia_lepri,2019-03-24 13:44:27.078000-03:00,2019-03-24,
1109813562359336960,Im at Praça da Cemig in Contagem MG ,1553435147262,2,38,,LeoPh7,2019-03-24 13:45:47.262000-03:00,2019-03-24,
1109815017329868800,RT BethPrado4 RomeuZema Parabéns Governador Certíssimo Sugiro Privatizar Copasa e Cemig Livrese dos elefantes Brancos  Invista em S,1553435494154,260,362,,irecavalcanti,2019-03-24 13:51:34.154000-03:00,2019-03-24,BethPrado4
1109815721603801088,RT BethPrado4 RomeuZema Parabéns Governador Certíssimo Sugiro Privatizar Copasa e Cemig Livrese dos elefantes Brancos  Invista em S,1553435662066,2037,2253,,lourdesmalves,2019-03-24 13:54:22.066000-03:00,2019-03-24,BethPrado4
1109819946874388480,RomeuZema Privatiza a Cemig,1553436669449,154,725,,Moises_Smits,2019-03-24 14:11:09.449000-03:00,2019-03-24,
1109820752654675968,Acho que incrível que todo mineiro tem um inimigo em comumA cemig,1553436861562,80,120,"Uberlândia, Brasil",Layla__Couto,2019-03-24 14:14:21.562000-03:00,2019-03-24,
1109824819166670849,GuttoJJ KKKKKKKKKKKKKK eu ja to ligando na cemig quebrando o pau,1553437831094,278,245,"Minas Gerais, Brasil",aluizafernandsm,2019-03-24 14:30:31.094000-03:00,2019-03-24,
1109826110806810624,Em Minas Gerais a CEMIG é o maior cabidão de empregosalários de R 8000000 reais mêsPPL anual de R 35000 ,1553438139045,118,998,South ,Olive10clovis,2019-03-24 14:35:39.045000-03:00,2019-03-24,
1109826797946978305,Aí cê acorda e percebe que seu irmão deixou o videogame ligado ontem e foi dormir Cemig amou,1553438302872,147,319,"Belo Horizonte, Minas Gerais",JooPGRocha,2019-03-24 14:38:22.872000-03:00,2019-03-24,
1109834823462502401,RomeuZema ChampRooster To aqui curioso com o povo  que pede a venda da cemig Será que a Cemig dá prejuízo Preju ,1553440216304,61,262,"Belo Horizonte, Brasil",Renato_afortes,2019-03-24 15:10:16.304000-03:00,2019-03-24,
1109847470211846145,Mantenha sua geladeira ligada Desligar a geladeira durante a noite reduz a durabilidade de seus alimentos além de ,1553443231524,21620,5017,Minas Gerais,cemig_energia,2019-03-24 16:00:31.524000-03:00,2019-03-24,
1109851661739196416,CEMIG CIG Trading Down 56 ,1553444230862,1368,40,,dakotafinancial,2019-03-24 16:17:10.862000-03:00,2019-03-24,
1109851664348000256,CEMIG CIG Trading Down 56,1553444231484,99,4,,TribuneTrueBlue,2019-03-24 16:17:11.484000-03:00,2019-03-24,
1109851687970324481,RT reginahelena11 RomeuZema Privatiza a CEMIGRomeuZema,1553444237116,95,132,Liberland,HoppeTem,2019-03-24 16:17:17.116000-03:00,2019-03-24,reginahelena11
1109854296588324864,RomeuZema ezhalfi E a CEMIG ,1553444859059,130,238,"São Paulo, Brasil",nonenoneo,2019-03-24 16:27:39.059000-03:00,2019-03-24,
1109862763738865665,danomaterial danoelétrico consumidor cemig lei8078 consumidor direitodoconsumidor rafaelbatistaadvogados ,1553446877785,36,118,,advrbatista,2019-03-24 17:01:17.785000-03:00,2019-03-24,
1109863225837928448,Rapaiz se essa pequena ave não tivesse tantos torcedores na alta sociedade já teria desaparecido faz tempo E aju ,1553446987958,57,156,Belo Horizonte ,BernardoRehfeld,2019-03-24 17:03:07.958000-03:00,2019-03-24,
1109873306692448266,LigaProraceF1 RomeuZema esses retardado aqui estão achando que privatiza a Cemig e no outro dia a conta vai cair ,1553449391421,57,182,Brasil,felipe_amaral,2019-03-24 17:43:11.421000-03:00,2019-03-24,
1109878055206559746,cemig ferrando com meu domingo Problemas no trafo as 1300 HS e até agora nada Vcs estão de parabéns Privatizar é necessário,1553450523555,12,97,,AndreCRLara,2019-03-24 18:02:03.555000-03:00,2019-03-24,
1109893721561227264,RT cemigenergia Mantenha sua geladeira ligada Desligar a geladeira durante a noite reduz a durabilidade de seus alimentos além de não,1553454258705,394,370,"Minas Brasil, Belo Horizonte",Casrenato,2019-03-24 19:04:18.705000-03:00,2019-03-24,cemig_energia
1109929336461774849,Ontem os puliça indo pro nosso lado lá na Cemig eu quase caguei de medo kkkkk,1553462749959,251,188,Onde vc quiser,itsiuri,2019-03-24 21:25:49.959000-03:00,2019-03-24,
1109937794972086280,RT cemigenergia Mantenha sua geladeira ligada Desligar a geladeira durante a noite reduz a durabilidade de seus alimentos além de não,1553464766625,0,15,,CARLOSRENATOFR2,2019-03-24 21:59:26.625000-03:00,2019-03-24,cemig_energia
1109942022474031104,Gnt isabela ta precisando trabalhar na cemig alguém arruma p ela um emprego lá cemigenergia,1553465774540,1162,828,BH,bernardo_wl,2019-03-24 22:16:14.540000-03:00,2019-03-24,
1109946073932591104,RT bernardowl Gnt isabela ta precisando trabalhar na cemig alguém arruma p ela um emprego lá cemigenergia,1553466740483,1263,749,bh,belaacarneiro_,2019-03-24 22:32:20.483000-03:00,2019-03-24,bernardo_wl
1109962246531227651,Lembrei da reclamação maravilhosa que meu pai fez com a cemig essa semana porque a energia tinha acabado e no tele ,1553470596331,206,308,[▲] Minas Gerais,cs_miriian,2019-03-24 23:36:36.331000-03:00,2019-03-24,
1109966113822121985,diegucec essediafoilouco Campo da Cemig  Bairro de Fátima,1553471518365,327,269,"Belo Horizonte, Brasil",RaafaCoosta,2019-03-24 23:51:58.365000-03:00,2019-03-24,
1109989462711418881,No a luz aqui acabou porque a chave do relógio estragou e meu telefone está 6 e a porra dos cara da cemig só vem amanhã pra concerta,1553477085174,134,103,"Belo Horizonte, Brasil",P__Souza,2019-03-25 01:24:45.174000-03:00,2019-03-25,
1110000344908660737,Quem gosta de padrão e a Cemig,1553479679692,54,56,"Juiz de Fora, Brasil",f_saulo,2019-03-25 02:07:59.692000-03:00,2019-03-25,
1110098002797125632,atendimento da cemig é uma merda mds,1553502963147,270,362,8,arrabal56,2019-03-25 08:36:03.147000-03:00,2019-03-25,
1110105597939200002,emersonpancieri SEMANA ABENÇOADA IDOLOMANDE AQLE ALO P FABÃOWELINGTON CEMIGWESLEY E GLEDSON E EMERSON MOZER,1553504773970,29,186,BELO HORIZONTE,HeltonSotero,2019-03-25 09:06:13.970000-03:00,2019-03-25,
